"id","height","weight","rating","potential","preferred_foot","weak_foot","skill_moves","international_reputation","club_rating"
"233045","185","73","70","73","Right","3 ","2","Local","70"
"248405","194","70","70","74","Right","3 ","3","Local","72"
"199254","184","73","70","70","Right","4 ","4","Local","71"
"230486","181","80","70","70","Right","3 ","3","Local","71"
"240982","175","70","70","70","Right","4 ","2","Local","70"
"242006","182","73","70","73","Right","3 ","3","Local","72"
"215639","180","85","70","70","Left","2 ","4","Local","72"
"224599","191","83","70","70","Right","2 ","1","Local","68"
"199000","184","76","70","70","Right","3 ","2","Local","62"
"219736","193","83","70","72","Right","3 ","1","Local","70"
"233048","178","68","70","73","Right","3 ","3","Local","70"
"240728","191","79","70","75","Left","2 ","2","Local","69"
"256856","184","82","70","73","Left","2 ","2","Local","71"
"246873","191","80","70","76","Left","3 ","2","Local","71"
"247385","175","67","70","76","Left","3 ","2","Local","70"
"266586","181","70","70","70","Right","3 ","2","Local","66"
"228698","182","76","70","70","Right","4 ","3","Local","72"
"251995","188","80","70","77","Right","2 ","1","Local","69"
"271452","165","65","70","79","Right","3 ","3","Local","71"
"226652","186","80","70","70","Right","3 ","2","Local","71"
"245084","182","78","70","75","Right","3 ","2","Local","67"
"258396","190","85","70","75","Left","3 ","2","Local","72"
"222045","183","75","70","70","Right","3 ","2","Local","69"
"245341","180","67","70","78","Right","4 ","3","Local","67"
"263006","177","69","70","73","Left","2 ","2","Local","74"
"270686","180","73","70","75","Right","4 ","3","Local","70"
"207454","170","60","70","70","Right","3 ","4","Local","67"
"236382","183","80","70","70","Left","3 ","2","Local","71"
"237662","177","70","70","71","Right","2 ","3","Local","70"
"243294","189","84","70","78","Left","2 ","1","Local","69"
"259422","176","72","70","78","Left","2 ","3","Local","70"
"245855","177","70","70","71","Left","3 +1","3","Local","69"
"259423","181","84","70","81","Right","2 ","2","Local","75"
"252000","178","69","70","73","Left","3 ","3","Local","73"
"266337","192","82","70","78","Right","3 ","2","Local","67"
"70497","171","62","70","86","Left","4 ","3","Local","72"
"267873","191","82","70","73","Right","2 ","2","Local","69"
"271969","180","79","70","79","Right","4 ","2","Local","69"
"278113","176","75","70","78","Right","3 ","3","Local",""
"226401","185","70","70","71","Left","3 ","3","Local","70"
"184417","180","75","70","70","Left","3 ","2","Local","70"
"253537","171","64","70","70","Right","2 ","3","Local","69"
"263522","178","73","70","78","Right","3 ","3","Local","74"
"276066","177","74","70","79","Right","4 ","3","Local","68"
"176994","182","82","70","70","Right","2 ","1","Local","66"
"199779","190","84","70","70","Right","2 ","2","Local","70"
"224099","177","80","70","70","Right","3 ","2","Local","71"
"230243","176","78","70","70","Right","3 ","2","Local","72"
"237155","179","73","70","72","Left","3 ","3","Local","69"
"171875","181","72","70","70","Left","2 ","3","Local","70"
"256611","185","73","70","79","Right","2 ","2","Local","70"
"266596","178","70","70","79","Right","3 ","3","Local","72"
"278884","186","78","70","70","Right","2 ","2","Local","69"
"71013","177","73","70","81","Left","2 ","3","Local","71"
"227686","175","71","70","70","Right","3 ","3","Local","70"
"192102","173","63","70","70","Left","3 ","3","Local","67"
"261222","168","60","70","75","Left","4 ","3","Local","69"
"215399","183","80","70","70","Right","2 ","2","Local","70"
"226151","193","85","70","70","Right","2 ","2","Local","65"
"240743","177","80","70","70","Right","3 ","3","Local","70"
"261991","178","69","70","77","Right","3 ","3","Local","67"
"202088","179","79","70","70","Right","3 ","3","Local","68"
"273768","173","70","70","73","Right","3 ","2","Local","71"
"275048","175","64","70","86","Right","4 ","3","Local","74"
"222825","172","72","70","70","Right","3 ","4","Local","69"
"230249","189","84","70","70","Right","3 ","2","Local","71"
"275050","172","68","70","83","Right","3 ","2","Local","74"
"231530","173","69","70","70","Right","4 ","4","Local","77"
"256874","191","84","70","77","Left","3 ","2","Local","69"
"259690","177","73","70","73","Right","3 ","3","Local","69"
"263787","185","73","70","77","Right","3 ","3","Local","68"
"264299","181","74","70","79","Left","2 ","2","Local","70"
"73579","186","81","70","76","Right","3 ","2","Local","65"
"74091","177","70","70","81","Right","3 ","2","Local","68"
"219244","192","90","70","70","Right","3 ","1","Local","70"
"230764","173","63","70","70","Right","4 ","4","Local","65"
"253036","170","68","70","76","Left","2 ","4","Local","71"
"188524","192","86","70","70","Right","2 ","1","Local","72"
"263021","190","82","70","70","Right","2 ","2","Local","70"
"242541","185","76","70","72","Left","2 ","2","Local","68"
"245357","176","69","70","70","Left","3 ","4","Local","70"
"200302","175","72","70","70","Left","3 ","2","Local","68"
"73070","195","91","70","75","Right","3 ","2","Local","71"
"222830","181","78","70","70","Left","3 ","2","Local","71"
"226414","184","78","70","70","Right","2 ","3","Local","74"
"252014","177","76","70","70","Right","4 ","3","Local","69"
"252270","177","73","70","70","Left","3 ","3","Local","71"
"252526","188","76","70","76","Left","3 ","3","Local","70"
"263279","183","73","70","77","Right","3 ","3","Local","69"
"277871","193","76","70","83","Right","3 ","2","Local","69"
"172143","178","78","70","70","Right","3 ","3","Local","69"
"241007","185","75","70","75","Left","3 ","2","Local","68"
"248687","186","81","70","77","Right","2 ","2","Local","69"
"203888","193","89","70","70","Right","2 ","2","Local","69"
"253296","182","72","70","73","Right","3 ","2","Local","69"
"267633","169","62","70","71","Right","3 ","3","Local","68"
"236145","181","78","70","70","Right","3 ","2","Local","74"
"241777","186","85","70","72","Right","2 ","1","Local",""
"241266","185","81","70","78","Right","3 ","3","Local","69"
"259442","190","73","70","84","Right","3 ","2","Local","72"
"231027","168","62","70","70","Right","4 ","4","Local","67"
"236147","181","73","70","70","Right","3 ","2","Local","73"
"241523","182","76","70","75","Right","3 ","2","Local","72"
"243315","178","69","70","73","Right","3 ","3","Local","69"
"207732","179","74","70","70","Right","3 ","3","Local","71"
"221556","183","73","70","70","Right","3 ","2","Local","70"
"225396","184","82","70","70","Right","3 ","2","Local","68"
"233588","185","74","70","70","Right","3 ","2","Local","70"
"247412","180","68","70","75","Right","4 ","2","Local","75"
"258932","174","65","70","77","Right","3 ","3","Local","71"
"271477","173","67","70","79","Right","3 ","2","Local","73"
"209781","181","73","70","70","Left","4 ","3","Local","71"
"230005","180","70","70","71","Right","3 ","3","Local","73"
"243573","188","84","70","74","Right","2 ","1","Local","72"
"255605","188","69","70","70","Right","2 ","1","Local","71"
"258165","182","72","70","76","Right","5 ","3","Local","70"
"198006","180","74","70","70","Right","2 ","3","Local","71"
"194934","179","72","70","70","Right","3 ","1","Local","68"
"230263","175","70","70","70","Left","2 ","3","Local","72"
"262265","187","77","70","83","Right","2 ","1","Local","69"
"253305","190","86","70","70","Right","3 ","2","Local","71"
"263034","186","76","70","70","Left","3 ","3","Local","68"
"214906","186","81","70","70","Left","2 ","2","Local","70"
"221306","162","61","70","70","Right","3 ","3","Local","68"
"224378","188","81","70","70","Right","3 ","2","Local","73"
"224890","176","76","70","70","Right","4 ","4","Local","67"
"226170","188","80","70","70","Right","3 ","2","Local","71"
"230522","170","66","70","70","Right","2 ","3","Local","72"
"232826","176","71","70","70","Right","3 ","3","Local","69"
"242554","183","79","70","70","Right","3 ","2","Local","69"
"199803","191","90","70","70","Right","2 ","1","Local","75"
"233851","185","70","70","75","Right","4 ","3","Local","75"
"209532","191","81","70","70","Right","3 ","1","Local","70"
"234108","175","74","70","71","Right","2 ","3","Local","71"
"236924","191","80","70","70","Right","3 ","2","Local","69"
"248188","179","72","70","73","Right","4 ","4","Local","67"
"73853","185","75","70","75","Right","3 ","2","Local","73"
"242045","182","76","70","70","Right","3 ","3","Local","73"
"247933","173","67","70","73","Right","2 ","4","Local","69"
"199550","185","76","70","70","Left","3 ","2","Local","71"
"200318","185","72","70","70","Left","3 ","3","Local","72"
"268414","192","85","70","81","Right","3 ","2","Local","78"
"270206","185","74","70","81","Right","3 ","2","Local","74"
"207998","191","88","70","70","Right","3 ","1","Local","75"
"239998","191","85","70","74","Right","3 ","2","Local","70"
"236671","178","73","70","71","Left","3 ","3","Local","71"
"251519","186","82","70","74","Right","3 ","2","Local","69"
"264321","183","76","70","70","Left","3 ","3","Local","68"
"203137","185","87","70","70","Left","3 ","2","Local","69"
"278145","185","82","70","70","Right","2 ","1","Local","69"
"241025","185","79","70","70","Right","4 ","3","Local","69"
"255873","184","72","70","77","Right","3 ","2","Local","72"
"223618","173","72","70","70","Right","3 ","4","Local","60"
"258946","188","83","70","73","Right","3 ","2","Local","72"
"264323","180","76","70","78","Right","3 ","2","Local","72"
"272515","187","75","70","80","Right","3 ","2","Local","77"
"230275","177","71","70","70","Right","3 ","3","Local","70"
"232067","172","65","70","70","Right","3 ","3","Local","65"
"263556","191","80","70","77","Right","3 ","2","Local","68"
"132740","188","78","70","70","Right","3 ","1","Local","69"
"264324","170","68","70","73","Left","3 ","4","Local","68"
"269956","190","79","70","70","Right","2 ","3","Local","70"
"273028","170","68","70","81","Left","3 ","3","Local","69"
"211844","183","79","70","70","Left","4 ","3","Local","70"
"236164","181","76","70","70","Right","3 ","3","Local","74"
"236420","173","68","70","70","Left","2 ","3","Local","69"
"238980","185","76","70","73","Right","4 ","3","Local","69"
"190084","191","90","70","70","Left","3 ","3","Local","67"
"255876","166","59","70","73","Right","2 ","3","Local","70"
"73349","182","72","70","72","Right","3 ","2","Local","69"
"278661","190","75","70","83","Left","3 ","2","Local","77"
"219525","169","70","70","70","Right","3 ","4","Local","70"
"224389","175","68","70","70","Left","3 ","3","Local","72"
"229765","179","75","70","70","Right","3 ","2","Local","70"
"255109","174","67","70","71","Right","4 ","4","Local","68"
"262790","181","71","70","71","Right","3 ","2","Local","68"
"178566","182","78","70","70","Right","2 ","1","Local","74"
"252038","180","66","70","75","Right","4 ","3","Local","70"
"228231","184","90","70","70","Right","3 ","1","Local","66"
"178567","183","87","70","70","Left","3 ","3","Local","69"
"255879","183","75","70","77","Right","3 ","3","Local","70"
"200840","183","74","70","70","Right","3 ","2","Local","69"
"204424","185","81","70","70","Right","3 ","1","Local","68"
"209288","174","68","70","70","Right","4 ","3","Local","74"
"240008","185","83","70","75","Right","3 ","2","Local","69"
"214665","174","72","70","70","Left","2 ","3","Local","72"
"261769","178","72","70","77","Left","2 ","2","Local","72"
"262794","184","76","70","76","Right","3 ","2","Local","74"
"215178","185","79","70","70","Right","2 ","2","Local","71"
"192906","167","67","70","70","Right","4 ","4","Local","69"
"258698","174","64","70","73","Right","3 ","3","Local","69"
"270731","189","85","70","73","Left","3 ","2","Local",""
"213899","181","84","70","70","Left","2 ","2","Local","70"
"262284","171","68","70","79","Right","3 ","2","Local","70"
"266636","187","82","70","78","Left","2 ","2","Local","73"
"205708","183","79","70","70","Left","4 ","2","Local","68"
"251532","173","67","70","71","Right","4 ","3","Local","74"
"189324","193","79","70","70","Right","2 ","1","Local","74"
"229517","173","63","70","70","Right","3 ","4","Local","69"
"271246","185","73","70","79","Right","4 ","3","Local","69"
"205966","170","71","70","70","Right","2 ","4","Local","69"
"228238","186","82","70","71","Right","4 ","2","Local","69"
"244110","183","80","70","70","Right","3 ","4","Local","59"
"261262","176","74","70","71","Left","3 ","2","Local","72"
"209039","178","74","70","70","Left","4 ","3","Local","65"
"275343","173","64","70","79","Right","3 ","3","Local","73"
"278159","184","74","70","70","Right","3 ","3","Local","68"
"246415","187","76","70","72","Right","5 ","3","Local","71"
"210832","192","87","70","70","Right","3 ","1","Local","68"
"234640","184","79","70","71","Right","3 ","3","Local","71"
"261776","183","63","70","77","Right","3 ","2","Local","68"
"199313","182","72","70","70","Right","3 ","2","Local","71"
"233617","164","60","70","71","Right","3 ","3","Local","69"
"251025","180","78","70","70","Right","3 ","3","Local","69"
"241810","185","75","70","75","Right","3 ","2","Local","73"
"256658","184","84","70","77","Right","4 ","3","Local","70"
"192658","179","72","70","70","Right","4 ","3","Local","69"
"212883","186","79","70","70","Right","3 ","3","Local",""
"261011","182","74","70","76","Right","3 ","4","Local","69"
"205972","184","80","70","70","Right","3 ","2","Local","71"
"230292","165","62","70","70","Left","3 ","3","Local","71"
"244884","176","66","70","73","Left","3 ","3","Local","72"
"258708","189","77","70","80","Right","3 ","2","Local","73"
"264085","186","88","70","73","Right","3 ","3","Local","69"
"260501","181","78","70","77","Right","3 ","2","Local","70"
